,toexpfac,tautodist,tautotime,duration,psexpfac,pptyp,pdpurp,tmodetp,tardest_hr,district_name,lat_district,lon_district,source
24,3140.2465,2.065738636,8.464599501,25,271697.4896,Child Age 0-4,Personal Business,HOV3+,15,East Side,47.611097,-122.144813,survey
25,1459.699,5.144531818,17.45868815,80,271697.4896,Child Age 0-4,Personal Business,HOV3+,16,East Side,47.611097,-122.144813,survey
26,169.033375,1.396192045,6.763057422,50,271697.4896,Child Age 0-4,Personal Business,HOV3+,17,East Side,47.611097,-122.144813,survey
27,665.2735,0.391666667,2.599242424,20,271697.4896,Child Age 0-4,Personal Business,Walk,11,East Side,47.611097,-122.144813,survey
28,290.726625,1.036472538,5.797562121,65,271697.4896,Child Age 0-4,Personal Business,Walk,15,East Side,47.611097,-122.144813,survey
29,666.0305,0.297537879,3.068359375,20,271697.4896,Child Age 0-4,Personal Business,Walk,18,East Side,47.611097,-122.144813,survey
30,104.131125,6.62,16.67,555,271697.4896,Child Age 0-4,School,HOV2,6,East Side,47.611097,-122.144813,survey
31,711.456125,3.108831755,10.27767885,711.3333333,271697.4896,Child Age 0-4,School,HOV2,7,East Side,47.611097,-122.144813,survey
32,1093.837375,3.790996086,12.18636009,531.25,271697.4896,Child Age 0-4,School,HOV2,8,East Side,47.611097,-122.144813,survey
33,4458.1525,9.045714286,22.89714286,388.5714286,271697.4896,Child Age 0-4,School,HOV2,9,East Side,47.611097,-122.144813,survey
34,129.62475,2.003774116,8.015096465,465,271697.4896,Child Age 0-4,School,HOV2,10,East Side,47.611097,-122.144813,survey
35,2983.935,10.07705518,24.78226095,655,271697.4896,Child Age 0-4,School,HOV3+,7,East Side,47.611097,-122.144813,survey
36,8259.824125,3.023673867,10.18165894,423.3333333,271697.4896,Child Age 0-4,School,HOV3+,8,East Side,47.611097,-122.144813,survey
37,4642.94425,4.208962437,13.65313021,364.1666667,271697.4896,Child Age 0-4,School,HOV3+,9,East Side,47.611097,-122.144813,survey
38,240.218625,3.110345644,7.959964128,315,271697.4896,Child Age 0-4,School,HOV3+,10,East Side,47.611097,-122.144813,survey
39,546.698875,0.847222222,5.38515625,40,271697.4896,Child Age 0-4,School,HOV3+,15,East Side,47.611097,-122.144813,survey
40,1149.52675,1.965803283,6.823194188,883.5,271697.4896,Child Age 0-4,School,Other,23,East Side,47.611097,-122.144813,survey
41,1257.879,5.312566288,13.56508372,70,271697.4896,Child Age 0-4,Shop,HOV2,10,East Side,47.611097,-122.144813,survey
42,1962.365125,1.575777273,7.499532576,70,271697.4896,Child Age 0-4,Shop,HOV2,12,East Side,47.611097,-122.144813,survey
43,906.436125,1.774744444,6.358105687,25,271697.4896,Child Age 0-4,Shop,HOV2,13,East Side,47.611097,-122.144813,survey
44,744.054375,3.615,12.335,140,271697.4896,Child Age 0-4,Shop,HOV2,14,East Side,47.611097,-122.144813,survey
45,61.855625,3.85,12.09,90,271697.4896,Child Age 0-4,Shop,HOV2,18,East Side,47.611097,-122.144813,survey
46,639.138,4.23,14.305,220,271697.4896,Child Age 0-4,Shop,HOV3+,9,East Side,47.611097,-122.144813,survey
47,1330.547,3.013977841,10.45149594,70,271697.4896,Child Age 0-4,Shop,HOV3+,13,East Side,47.611097,-122.144813,survey
48,290.726625,7.275,17.66,150,271697.4896,Child Age 0-4,Shop,HOV3+,18,East Side,47.611097,-122.144813,survey
49,278.040375,2.254336174,8.734850765,75,271697.4896,Child Age 0-4,Shop,HOV3+,19,East Side,47.611097,-122.144813,survey
50,159.10175,0.479321212,2.582658373,65,271697.4896,Child Age 0-4,Shop,Walk,18,East Side,47.611097,-122.144813,survey
51,129.62475,0.173674242,2.044012238,50,271697.4896,Child Age 0-4,Shop,Walk,19,East Side,47.611097,-122.144813,survey
52,303.022625,0.605814394,3.355538615,65,271697.4896,Child Age 0-4,Social,HOV2,10,East Side,47.611097,-122.144813,survey
53,443.473375,2.154632702,8.312288597,140,271697.4896,Child Age 0-4,Social,HOV2,11,East Side,47.611097,-122.144813,survey
54,165.9595,2.548829672,9.7671556,195,271697.4896,Child Age 0-4,Social,HOV2,14,East Side,47.611097,-122.144813,survey
55,549.76225,0.51479053,4.47149449,85,271697.4896,Child Age 0-4,Social,HOV2,17,East Side,47.611097,-122.144813,survey
56,666.23075,1.527777778,7.756746032,90,271697.4896,Child Age 0-4,Social,HOV3+,8,East Side,47.611097,-122.144813,survey
57,1035.9275,20.605,34.195,230,271697.4896,Child Age 0-4,Social,HOV3+,10,East Side,47.611097,-122.144813,survey
58,2276.216625,2.918062677,8.57200862,200,271697.4896,Child Age 0-4,Social,HOV3+,14,East Side,47.611097,-122.144813,survey
59,458.350625,1.423366667,7.647771693,80,271697.4896,Child Age 0-4,Social,HOV3+,15,East Side,47.611097,-122.144813,survey
60,1105.52275,3.468842866,11.96890658,112.5,271697.4896,Child Age 0-4,Social,HOV3+,17,East Side,47.611097,-122.144813,survey
61,639.138,3.29,12.995,120,271697.4896,Child Age 0-4,Social,HOV3+,18,East Side,47.611097,-122.144813,survey
62,665.2735,0.129734848,0.860967631,85,271697.4896,Child Age 0-4,Social,Walk,8,East Side,47.611097,-122.144813,survey
63,976.09725,0.105681818,1.093146307,45,271697.4896,Child Age 0-4,Social,Walk,10,East Side,47.611097,-122.144813,survey
64,308.505625,0.157386364,1.623046875,20,271697.4896,Child Age 0-4,Social,Walk,13,East Side,47.611097,-122.144813,survey
65,158.440125,0.989649495,7.068924964,120,271697.4896,Child Age 0-4,Social,Walk,16,East Side,47.611097,-122.144813,survey
66,2693.205875,0.662905913,3.454943214,70,271697.4896,Child Age 0-4,Social,Walk,17,East Side,47.611097,-122.144813,survey
67,1211.1755,0.52521271,3.97347858,35,271697.4896,Child Age 0-4,Social,Walk,18,East Side,47.611097,-122.144813,survey
68,978.22025,0.346760354,2.32047025,45,271697.4896,Child Age 0-4,Social,Walk,19,East Side,47.611097,-122.144813,survey
69,204.6035,6.265,19.455,145,515915.9259,Child Age 5-15,Escort,HOV2,17,East Side,47.611097,-122.144813,survey
70,396.96125,1.125872727,7.841775107,17.5,515915.9259,Child Age 5-15,Escort,HOV3+,8,East Side,47.611097,-122.144813,survey
71,1469.02375,16.26,36.45,155,515915.9259,Child Age 5-15,Escort,HOV3+,9,East Side,47.611097,-122.144813,survey
72,316.4415,3.51,10.845,25,515915.9259,Child Age 5-15,Escort,HOV3+,12,East Side,47.611097,-122.144813,survey
73,253.761125,1.026506061,4.702996515,35,515915.9259,Child Age 5-15,Escort,HOV3+,14,East Side,47.611097,-122.144813,survey
74,99.89875,0.746212121,9.383220503,45,515915.9259,Child Age 5-15,Escort,HOV3+,15,East Side,47.611097,-122.144813,survey
75,3855.9285,2.519980682,8.868580382,105,515915.9259,Child Age 5-15,Escort,HOV3+,16,East Side,47.611097,-122.144813,survey
76,2685.873625,3.125531692,9.909393797,91.66666667,515915.9259,Child Age 5-15,Escort,HOV3+,17,East Side,47.611097,-122.144813,survey
77,320.7995,2.229315025,8.604207353,35,515915.9259,Child Age 5-15,Escort,HOV3+,18,East Side,47.611097,-122.144813,survey
78,222.088625,0.836515025,4.55478594,145,515915.9259,Child Age 5-15,Escort,HOV3+,19,East Side,47.611097,-122.144813,survey
79,1027.11175,0.590530303,4.125027852,60,515915.9259,Child Age 5-15,Escort,Walk,8,East Side,47.611097,-122.144813,survey
80,511.423,3.835,14.05,50,515915.9259,Child Age 5-15,Meal,HOV2,13,East Side,47.611097,-122.144813,survey
81,574.169625,2.603110606,9.963456293,250,515915.9259,Child Age 5-15,Meal,HOV2,14,East Side,47.611097,-122.144813,survey
82,130.80825,0.525836364,4.995445455,115,515915.9259,Child Age 5-15,Meal,HOV2,16,East Side,47.611097,-122.144813,survey
83,265.2165,6.07,21.555,90,515915.9259,Child Age 5-15,Meal,HOV3+,16,East Side,47.611097,-122.144813,survey
84,345.983,1.922869192,9.124294345,110,515915.9259,Child Age 5-15,Meal,HOV3+,17,East Side,47.611097,-122.144813,survey
85,2054.82925,5.316769655,12.98105142,76.66666667,515915.9259,Child Age 5-15,Meal,HOV3+,18,East Side,47.611097,-122.144813,survey
86,1204.8605,4,12.48,70,515915.9259,Child Age 5-15,Meal,HOV3+,19,East Side,47.611097,-122.144813,survey
87,206.455125,11.69,31.585,180,515915.9259,Child Age 5-15,Personal Business,HOV2,16,East Side,47.611097,-122.144813,survey
88,458.350625,2.08922077,8.343761878,70,515915.9259,Child Age 5-15,Personal Business,HOV3+,7,East Side,47.611097,-122.144813,survey
89,781.83175,11.73,22.94,160,515915.9259,Child Age 5-15,Personal Business,HOV3+,11,East Side,47.611097,-122.144813,survey
90,319.569,1.803542424,7.293126623,55,515915.9259,Child Age 5-15,Personal Business,HOV3+,14,East Side,47.611097,-122.144813,survey
91,1177.881375,0.391477273,3.504199002,10,515915.9259,Child Age 5-15,Personal Business,HOV3+,15,East Side,47.611097,-122.144813,survey
92,3540.989875,4.955625455,16.20195052,88,515915.9259,Child Age 5-15,Personal Business,HOV3+,16,East Side,47.611097,-122.144813,survey
93,2552.727625,0.947468056,6.264770484,90,515915.9259,Child Age 5-15,Personal Business,HOV3+,17,East Side,47.611097,-122.144813,survey
94,1330.547,4.42,13.14,165,515915.9259,Child Age 5-15,Personal Business,HOV3+,18,East Side,47.611097,-122.144813,survey
95,2780.92275,3.46,10.54,180,515915.9259,Child Age 5-15,Personal Business,Transit,17,East Side,47.611097,-122.144813,survey
96,263.31325,0.446215278,3.249258523,75,515915.9259,Child Age 5-15,Personal Business,Walk,16,East Side,47.611097,-122.144813,survey
97,2796.297125,2.207594659,7.905376105,487,515915.9259,Child Age 5-15,School,Bike,7,East Side,47.611097,-122.144813,survey
98,555.98225,1.759097475,7.606698994,525,515915.9259,Child Age 5-15,School,HOV2,6,East Side,47.611097,-122.144813,survey
99,7010.860875,2.194515748,8.120859286,505,515915.9259,Child Age 5-15,School,HOV2,7,East Side,47.611097,-122.144813,survey
100,10008.1015,4.13800598,11.95987072,437.7777778,515915.9259,Child Age 5-15,School,HOV2,8,East Side,47.611097,-122.144813,survey
101,2196.691375,3.099995025,10.56921674,422,515915.9259,Child Age 5-15,School,HOV2,9,East Side,47.611097,-122.144813,survey
102,511.423,0.369318182,3.539299242,495,515915.9259,Child Age 5-15,School,HOV2,12,East Side,47.611097,-122.144813,survey
103,610.22875,1.436670581,4.799306368,85,515915.9259,Child Age 5-15,School,HOV2,14,East Side,47.611097,-122.144813,survey
104,347.467875,2.366232449,9.485240806,145,515915.9259,Child Age 5-15,School,HOV2,16,East Side,47.611097,-122.144813,survey
105,316.367125,5.1375,17.13,112.5,515915.9259,Child Age 5-15,School,HOV2,17,East Side,47.611097,-122.144813,survey
106,722.804,4.956370833,13.12183584,182.5,515915.9259,Child Age 5-15,School,HOV2,18,East Side,47.611097,-122.144813,survey
107,13109.95763,8.075492523,18.85807095,545.3571429,515915.9259,Child Age 5-15,School,HOV3+,7,East Side,47.611097,-122.144813,survey
108,21579.02813,3.820509226,11.81902131,457.5,515915.9259,Child Age 5-15,School,HOV3+,8,East Side,47.611097,-122.144813,survey
109,6343.671,5.280693409,15.06043828,340.5,515915.9259,Child Age 5-15,School,HOV3+,9,East Side,47.611097,-122.144813,survey
110,607.266375,0.280681818,1.592869318,570,515915.9259,Child Age 5-15,School,HOV3+,11,East Side,47.611097,-122.144813,survey
111,406.5105,0.556439394,5.317087542,95,515915.9259,Child Age 5-15,School,HOV3+,15,East Side,47.611097,-122.144813,survey
112,607.266375,9.205,22.63,180,515915.9259,Child Age 5-15,School,HOV3+,16,East Side,47.611097,-122.144813,survey
113,4309.3185,0.74165,4.383142115,828,515915.9259,Child Age 5-15,School,Other,8,East Side,47.611097,-122.144813,survey
114,2166.644125,1.221107997,6.463877349,899.3333333,515915.9259,Child Age 5-15,School,Other,23,East Side,47.611097,-122.144813,survey
115,567.2745,5.935,16.62,600,515915.9259,Child Age 5-15,School,School Bus,6,East Side,47.611097,-122.144813,survey
116,13206.70688,4.692457442,12.98987272,485.4166667,515915.9259,Child Age 5-15,School,School Bus,7,East Side,47.611097,-122.144813,survey
117,10887.8775,3.016230884,9.870393519,449.2,515915.9259,Child Age 5-15,School,School Bus,8,East Side,47.611097,-122.144813,survey
118,4092.46375,1.312688692,6.164037389,421.1111111,515915.9259,Child Age 5-15,School,School Bus,9,East Side,47.611097,-122.144813,survey
119,607.266375,9.48,23.845,620,515915.9259,Child Age 5-15,School,School Bus,12,East Side,47.611097,-122.144813,survey
120,1508.667625,3.61180766,12.15061919,566.6666667,515915.9259,Child Age 5-15,School,Transit,7,East Side,47.611097,-122.144813,survey
121,663.6725,1.93589596,6.980312083,580,515915.9259,Child Age 5-15,School,Transit,8,East Side,47.611097,-122.144813,survey
122,748.68525,0.752551452,4.104976714,465,515915.9259,Child Age 5-15,School,Walk,7,East Side,47.611097,-122.144813,survey
123,2145.940375,0.358591667,2.788951777,452.5,515915.9259,Child Age 5-15,School,Walk,8,East Side,47.611097,-122.144813,survey
124,455.020125,0.532015909,2.987473951,400,515915.9259,Child Age 5-15,School,Walk,9,East Side,47.611097,-122.144813,survey
125,678.01775,1.471611616,6.962649604,50,515915.9259,Child Age 5-15,Shop,HOV2,19,East Side,47.611097,-122.144813,survey
126,1520.32775,6.22,16.57,35,515915.9259,Child Age 5-15,Shop,HOV2,20,East Side,47.611097,-122.144813,survey
127,316.4415,0.66095,4.329701449,35,515915.9259,Child Age 5-15,Shop,HOV3+,18,East Side,47.611097,-122.144813,survey
128,3702.404,1.092439899,7.851911774,110,515915.9259,Child Age 5-15,Shop,Walk,12,East Side,47.611097,-122.144813,survey
129,761.037,0.095454545,0.69127566,115,515915.9259,Child Age 5-15,Social,Bike,16,East Side,47.611097,-122.144813,survey
130,610.22875,3.375,9.04,90,515915.9259,Child Age 5-15,Social,HOV2,9,East Side,47.611097,-122.144813,survey
131,1469.02375,3.38,9.085,70,515915.9259,Child Age 5-15,Social,HOV2,11,East Side,47.611097,-122.144813,survey
132,123.868,1.775214141,8.679448888,295,515915.9259,Child Age 5-15,Social,HOV2,12,East Side,47.611097,-122.144813,survey
133,1721.265625,3.608543182,12.43720143,155,515915.9259,Child Age 5-15,Social,HOV2,15,East Side,47.611097,-122.144813,survey
134,1255.66075,1.923098274,8.040925095,145,515915.9259,Child Age 5-15,Social,HOV2,16,East Side,47.611097,-122.144813,survey
135,2480.22025,2.665994381,9.17391971,155,515915.9259,Child Age 5-15,Social,HOV2,17,East Side,47.611097,-122.144813,survey
136,3225.514625,8.10202904,17.74834679,194,515915.9259,Child Age 5-15,Social,HOV2,18,East Side,47.611097,-122.144813,survey
137,832.46575,1.980178441,7.413876964,90,515915.9259,Child Age 5-15,Social,HOV2,19,East Side,47.611097,-122.144813,survey
138,302.24875,13.575,28.32,270,515915.9259,Child Age 5-15,Social,HOV3+,13,East Side,47.611097,-122.144813,survey
139,1148.04775,4.96611915,14.47571642,165,515915.9259,Child Age 5-15,Social,HOV3+,14,East Side,47.611097,-122.144813,survey
140,458.350625,1.423366667,7.647771693,80,515915.9259,Child Age 5-15,Social,HOV3+,15,East Side,47.611097,-122.144813,survey
141,2747.84125,4.83375,13.99875,195,515915.9259,Child Age 5-15,Social,HOV3+,16,East Side,47.611097,-122.144813,survey
142,6981.787875,2.481982296,8.368404592,125,515915.9259,Child Age 5-15,Social,HOV3+,17,East Side,47.611097,-122.144813,survey
143,5491.011375,2.456285817,8.472973976,94.44444444,515915.9259,Child Age 5-15,Social,HOV3+,18,East Side,47.611097,-122.144813,survey
144,158.440125,0.989649495,7.068924964,120,515915.9259,Child Age 5-15,Social,Walk,16,East Side,47.611097,-122.144813,survey
145,1245.393,0.537689394,4.04494719,57.5,515915.9259,Child Age 5-15,Social,Walk,18,East Side,47.611097,-122.144813,survey
146,1998.333125,0.202714646,1.676071958,51.66666667,515915.9259,Child Age 5-15,Social,Walk,19,East Side,47.611097,-122.144813,survey
147,1155.86225,0.435984848,4.166077441,245,515915.9259,Child Age 5-15,Work,HOV3+,17,East Side,47.611097,-122.144813,survey
148,179.7415067,4.93,12.49,120,1412589.742,Full-Time Worker,Escort,HOV2,5,East Side,47.611097,-122.144813,survey
149,1196.57848,2.255965909,9.527606534,20,1412589.742,Full-Time Worker,Escort,HOV2,6,East Side,47.611097,-122.144813,survey
150,3522.102205,1.873194171,7.601398224,21.66666667,1412589.742,Full-Time Worker,Escort,HOV2,7,East Side,47.611097,-122.144813,survey
151,1106.537894,0.539393939,4.487298517,20,1412589.742,Full-Time Worker,Escort,HOV2,8,East Side,47.611097,-122.144813,survey
152,2530.945968,2.847795278,9.432612609,51,1412589.742,Full-Time Worker,Escort,HOV2,9,East Side,47.611097,-122.144813,survey
153,383.2228765,11.66326985,23.99249947,105,1412589.742,Full-Time Worker,Escort,HOV2,11,East Side,47.611097,-122.144813,survey
154,577.2258997,6.428074242,16.6276564,192.5,1412589.742,Full-Time Worker,Escort,HOV2,12,East Side,47.611097,-122.144813,survey
155,287.4710235,1.784126136,8.675443757,25,1412589.742,Full-Time Worker,Escort,HOV2,13,East Side,47.611097,-122.144813,survey
156,1045.864312,1.02422803,5.97466351,20,1412589.742,Full-Time Worker,Escort,HOV2,14,East Side,47.611097,-122.144813,survey
157,3823.764588,3.422766919,10.64277273,58.75,1412589.742,Full-Time Worker,Escort,HOV2,15,East Side,47.611097,-122.144813,survey
158,2075.796877,3.932860278,10.87484889,46,1412589.742,Full-Time Worker,Escort,HOV2,16,East Side,47.611097,-122.144813,survey
159,1591.787309,5.075,15.27166667,83.33333333,1412589.742,Full-Time Worker,Escort,HOV2,17,East Side,47.611097,-122.144813,survey
160,2060.307429,7.817635732,18.94349786,137.5,1412589.742,Full-Time Worker,Escort,HOV2,18,East Side,47.611097,-122.144813,survey
161,529.4672999,2.733654167,11.85095392,20,1412589.742,Full-Time Worker,Escort,HOV2,19,East Side,47.611097,-122.144813,survey
162,211.5575205,21.7125,33.1525,112.5,1412589.742,Full-Time Worker,Escort,HOV2,22,East Side,47.611097,-122.144813,survey
163,204.8955769,15.04,20.48,1325,1412589.742,Full-Time Worker,Escort,HOV2,23,East Side,47.611097,-122.144813,survey
164,1275.544154,3.424808065,10.86039189,62.5,1412589.742,Full-Time Worker,Escort,HOV3+,8,East Side,47.611097,-122.144813,survey
165,118.4346309,20.995,45.19,170,1412589.742,Full-Time Worker,Escort,HOV3+,9,East Side,47.611097,-122.144813,survey
166,145.521852,5.84,14.05,665,1412589.742,Full-Time Worker,Escort,HOV3+,11,East Side,47.611097,-122.144813,survey
167,344.7376525,11.5,26.77,80,1412589.742,Full-Time Worker,Escort,HOV3+,13,East Side,47.611097,-122.144813,survey
168,719.1368158,8.65550202,14.12599884,150,1412589.742,Full-Time Worker,Escort,HOV3+,14,East Side,47.611097,-122.144813,survey
169,659.542097,1.762123801,9.605824638,45,1412589.742,Full-Time Worker,Escort,HOV3+,15,East Side,47.611097,-122.144813,survey
170,1270.003153,9.231211111,28.27542429,22.5,1412589.742,Full-Time Worker,Escort,HOV3+,16,East Side,47.611097,-122.144813,survey
171,1449.203994,3.116117424,8.422410564,92.5,1412589.742,Full-Time Worker,Escort,HOV3+,17,East Side,47.611097,-122.144813,survey
172,1708.573091,4.197863005,12.74106369,76,1412589.742,Full-Time Worker,Escort,HOV3+,18,East Side,47.611097,-122.144813,survey
173,364.1575152,9.03,21.015,30,1412589.742,Full-Time Worker,Escort,HOV3+,19,East Side,47.611097,-122.144813,survey
174,812.265412,2.80617601,8.743085754,140,1412589.742,Full-Time Worker,Escort,HOV3+,20,East Side,47.611097,-122.144813,survey
175,304.9760554,0.831421212,4.03113315,15,1412589.742,Full-Time Worker,Escort,SOV,14,East Side,47.611097,-122.144813,survey
176,1130.748953,4.95,14.84,55,1412589.742,Full-Time Worker,Escort,SOV,19,East Side,47.611097,-122.144813,survey
177,206.192115,0.262732828,1.979879527,15,1412589.742,Full-Time Worker,Escort,Walk,7,East Side,47.611097,-122.144813,survey
178,812.6544083,0.360978788,3.041055155,23.33333333,1412589.742,Full-Time Worker,Escort,Walk,8,East Side,47.611097,-122.144813,survey
179,887.0960474,0.292234848,1.574821128,30,1412589.742,Full-Time Worker,Escort,Walk,9,East Side,47.611097,-122.144813,survey
180,507.5676312,0.847222222,5.363975694,25,1412589.742,Full-Time Worker,Escort,Walk,18,East Side,47.611097,-122.144813,survey
181,82.65297857,1.351254545,8.005929187,30,1412589.742,Full-Time Worker,Meal,HOV2,6,East Side,47.611097,-122.144813,survey
182,156.9344179,0.748936364,6.569617225,15,1412589.742,Full-Time Worker,Meal,HOV2,8,East Side,47.611097,-122.144813,survey
183,1387.355954,3.968050358,11.37766324,45,1412589.742,Full-Time Worker,Meal,HOV2,11,East Side,47.611097,-122.144813,survey
184,852.3980059,4.313615404,12.69898028,90,1412589.742,Full-Time Worker,Meal,HOV2,12,East Side,47.611097,-122.144813,survey
185,778.8925891,3.226636932,10.76696975,62.5,1412589.742,Full-Time Worker,Meal,HOV2,16,East Side,47.611097,-122.144813,survey
186,216.1891949,0.893939394,11.95384073,70,1412589.742,Full-Time Worker,Meal,HOV2,17,East Side,47.611097,-122.144813,survey
187,1169.247151,3.546282955,11.78063219,161.25,1412589.742,Full-Time Worker,Meal,HOV2,18,East Side,47.611097,-122.144813,survey
188,290.1372525,4.495,15.34,170,1412589.742,Full-Time Worker,Meal,HOV2,19,East Side,47.611097,-122.144813,survey
189,581.6025974,2.306147054,8.086217436,130,1412589.742,Full-Time Worker,Meal,HOV2,20,East Side,47.611097,-122.144813,survey
190,523.7235936,2.220011632,8.412831736,82.5,1412589.742,Full-Time Worker,Meal,HOV3+,11,East Side,47.611097,-122.144813,survey
191,1305.071388,1.819862837,7.318419954,91.66666667,1412589.742,Full-Time Worker,Meal,HOV3+,12,East Side,47.611097,-122.144813,survey
192,246.233012,6.07,21.555,90,1412589.742,Full-Time Worker,Meal,HOV3+,16,East Side,47.611097,-122.144813,survey
193,162.3136538,1.922869192,9.124294345,110,1412589.742,Full-Time Worker,Meal,HOV3+,17,East Side,47.611097,-122.144813,survey
194,1326.113228,4.283436322,13.39105142,83.33333333,1412589.742,Full-Time Worker,Meal,HOV3+,18,East Side,47.611097,-122.144813,survey
195,559.3099034,4,12.48,70,1412589.742,Full-Time Worker,Meal,HOV3+,19,East Side,47.611097,-122.144813,survey
196,224.8529647,0.819267172,5.162219169,70,1412589.742,Full-Time Worker,Meal,HOV3+,20,East Side,47.611097,-122.144813,survey
197,120.6909025,2.545123106,10.94402936,55,1412589.742,Full-Time Worker,Meal,SOV,10,East Side,47.611097,-122.144813,survey
198,2150.339798,1.966200463,8.473424351,50,1412589.742,Full-Time Worker,Meal,SOV,11,East Side,47.611097,-122.144813,survey
199,2623.302699,3.463216515,10.14273687,67,1412589.742,Full-Time Worker,Meal,SOV,12,East Side,47.611097,-122.144813,survey
200,941.5691432,1.36611351,6.499398846,41.25,1412589.742,Full-Time Worker,Meal,SOV,13,East Side,47.611097,-122.144813,survey
201,463.0375784,1.270177399,6.756135457,75,1412589.742,Full-Time Worker,Meal,SOV,16,East Side,47.611097,-122.144813,survey
202,136.2052677,0.24499798,2.511229293,250,1412589.742,Full-Time Worker,Meal,SOV,17,East Side,47.611097,-122.144813,survey
203,408.1975924,3.695,14.005,120,1412589.742,Full-Time Worker,Meal,Transit,12,East Side,47.611097,-122.144813,survey
204,163.6687599,0.562348485,4.795836464,40,1412589.742,Full-Time Worker,Meal,Walk,10,East Side,47.611097,-122.144813,survey
205,1745.899883,0.397714949,3.422903045,44.5,1412589.742,Full-Time Worker,Meal,Walk,11,East Side,47.611097,-122.144813,survey
206,4501.319103,0.361781431,3.60597741,43.33333333,1412589.742,Full-Time Worker,Meal,Walk,12,East Side,47.611097,-122.144813,survey
207,1654.985408,2.799378953,29.18324183,30,1412589.742,Full-Time Worker,Meal,Walk,13,East Side,47.611097,-122.144813,survey
208,59.59419729,0.152364773,2.150687369,30,1412589.742,Full-Time Worker,Meal,Walk,14,East Side,47.611097,-122.144813,survey
209,443.0248053,0.135977273,1.587490083,20,1412589.742,Full-Time Worker,Meal,Walk,15,East Side,47.611097,-122.144813,survey
210,588.1531338,0.227064899,1.977126072,60,1412589.742,Full-Time Worker,Meal,Walk,16,East Side,47.611097,-122.144813,survey
211,408.1975924,0.710268561,5.784242238,25,1412589.742,Full-Time Worker,Meal,Walk,17,East Side,47.611097,-122.144813,survey
212,908.7143611,0.275124053,1.974245749,67.5,1412589.742,Full-Time Worker,Meal,Walk,19,East Side,47.611097,-122.144813,survey
